3.8181818181818183	10.909090909090908
3.0	3.5
4.1111111111111107	6.6405228758169939
2.9249999999999998	3.6499999999999999
2.8095238095238093	2.6666666666666665
3.8690476190476191	7.4047619047619051
3.8333333333333335	9.1666666666666661
4.0999999999999996	11.300000000000001
4.166666666666667	9.5
3.5	2.0
4.666666666666667	7.666666666666667
2.0	3.5
2.5	5.0
4.0	9.5
2.5	1.5
3.842857142857143	13.199999999999999
4.333333333333333	2.6666666666666665
3.3999999999999999	6.7999999999999998
3.5164835164835164	8.9670329670329672
2.5	27.75
4.4000000000000004	6.2000000000000002
4.25	5.75
3.8199999999999998	12.413333333333334
3.5714285714285716	6.8571428571428568
2.5	3.0
2.0	0.90909090909090906
3.75	4.0
5.0	7.0
2.2038216560509554	2.0063694267515926
3.7142857142857144	6.0
2.0	3.0
4.0	5.0
2.9130434782608696	6.5652173913043477
3.75	3.5
5.0	20.0
5.0	11.833333333333334
4.2000000000000002	11.199999999999999
3.875	5.25
3.0	1.0
3.7142857142857144	5.7142857142857144
4.5	7.833333333333333
4.0	3.5
3.7142857142857144	9.4285714285714288
4.1538461538461542	8.6923076923076916
3.3181818181818183	7.2045454545454541
4.3908045977011492	8.4597701149425291
4.0	4.0
4.2727272727272725	10.181818181818182
4.0	17.0
2.7058823529411766	1.588235294117647
3.0357142857142856	7.9795918367346941
3.3333333333333335	3.0
3.7000000000000002	6.5999999999999996
3.2222222222222223	2.2222222222222223
2.0	3.0
2.8333333333333335	-2.5
3.0545454545454547	6.4909090909090912
3.3333333333333335	11.666666666666666
2.5	2.5
3.5	13.5
3.8999999999999999	9.0
3.25	5.166666666666667
3.0	11.5
3.0	7.666666666666667
4.5999999999999996	14.800000000000001
3.25	6.25
1.0	4.5
3.8666666666666667	12.533333333333333
3.6000000000000001	6.2999999999999998
4.666666666666667	5.666666666666667
4.458333333333333	9.25
5.0	9.0
3.0	10.0
4.5	5.5
3.7575757575757578	12.030303030303031
4.0	7.5
3.75	8.75
5.0	3.5
3.6666666666666665	2.6666666666666665
4.0	30.0
3.2608695652173911	6.0434782608695654
4.666666666666667	5.666666666666667
3.7999999999999998	9.5999999999999996
4.0	11.285714285714286
2.7999999999999998	9.8000000000000007
4.9090909090909092	12.090909090909092
3.1428571428571428	10.285714285714286
3.1304347826086958	4.7826086956521738
2.7142857142857144	3.5714285714285716
3.7999999999999998	11.199999999999999
2.0	-1.75
5.0	3.6000000000000001
5.0	0.66666666666666663
5.0	17.5
4.5	4.0
5.0	4.0
4.8888888888888893	10.888888888888889
3.8571428571428572	6.2857142857142856
3.8235294117647061	6.7352941176470589
3.3333333333333335	7.0
4.7000000000000002	3.8999999999999999
3.0	0.0
4.2000000000000002	9.8000000000000007
2.8636363636363638	8.7727272727272734
2.5	0.0
3.0263157894736841	8.3947368421052637
4.5	10.388888888888889
4.4285714285714288	9.8571428571428577
5.0	0.5
4.5999999999999996	7.7999999999999998
3.3846153846153846	11.102564102564102
4.833333333333333	7.5
3.5	5.5
3.5714285714285716	2.8571428571428572
3.5	9.5
2.9782608695652173	4.5271739130434785
1.0	-2.375
4.5	4.0
4.166666666666667	5.333333333333333
4.0746268656716422	11.0
3.125	9.375
4.0697674418604652	11.372093023255815
4.0	7.75
2.3333333333333335	3.6666666666666665
3.4545454545454546	4.1363636363636367
4.333333333333333	10.833333333333334
3.25	1.5
3.9444444444444446	6.833333333333333
3.0	2.0
2.25	-4.5
4.5	10.0
4.333333333333333	2.3333333333333335
5.0	2.0
3.0952380952380953	5.7857142857142856
2.2857142857142856	5.0
3.0	2.3333333333333335
3.6666666666666665	2.3333333333333335
3.7468354430379747	11.658227848101266
3.5	13.0
4.25	4.0
3.0	4.0
4.5	5.5
4.2295081967213113	13.704918032786885
3.1428571428571428	6.6428571428571432
4.3448275862068968	13.448275862068966
4.0	7.0
5.0	8.5
3.6176470588235294	9.5882352941176467
2.75	2.5
3.25	4.0
3.8888888888888888	10.111111111111111
4.2000000000000002	5.2000000000000002
2.5	4.5
1.9199999999999999	7.2400000000000002
2.25	5.0
4.0	5.4000000000000004
1.2	1.0
1.0	3.6666666666666665
3.6000000000000001	5.4000000000000004
4.5	5.4444444444444446
4.833333333333333	8.5
3.7916666666666665	9.9583333333333339
3.2162162162162162	6.3378378378378377
4.5	5.25
3.5	13.5
5.0	5.25
3.0	-4.0
3.5	11.5
3.4285714285714284	9.0
3.4244604316546763	9.7553956834532372
5.0	3.0
3.6911764705882355	6.4558823529411766
2.5	0.0
3.0	0.0
2.2999999999999998	-0.10000000000000001
4.0714285714285712	7.3571428571428568
4.4000000000000004	11.0
4.666666666666667	4.333333333333333
3.0	3.6666666666666665
3.6666666666666665	7.333333333333333
4.1685393258426968	10.651685393258427
4.2222222222222223	5.7777777777777777
4.1428571428571432	8.4285714285714288
3.875	5.0
4.0	9.5
4.104395604395604	7.9450549450549453
3.6666666666666665	6.666666666666667
4.0	9.0
4.0	1.7272727272727273
3.1223404255319149	7.5212765957446805
4.221238938053097	9.0
2.3799999999999999	1.3200000000000001
2.3333333333333335	-2.6666666666666665
4.3076923076923075	7.8076923076923075
4.5	6.5
1.0	-1.0
4.0	10.0
4.2000000000000002	8.3000000000000007
4.0666666666666664	5.0
2.5	4.333333333333333
2.8333333333333335	8.1666666666666661
3.0	5.5625
2.6086956521739131	4.9565217391304346
4.5	10.5
5.0	1.5
4.3571428571428568	6.75
4.2000000000000002	6.4000000000000004
3.3142857142857145	6.3142857142857141
4.5625	13.3125
1.9166666666666667	2.8333333333333335
4.0	11.666666666666666
